"Chillicothe","MO",,"Livingston"
"Chillicothe","OH","Chillicothe","Ross"
"Chillum","MD","Washington","Prince Georges"
"Chilmark","MA","Vineyard Haven","Dukes"
"Chiloquin","OR","Klamath Falls","Klamath"
"China Grove","NC","Charlotte","Rowan"
"China Village","ME","Augusta","Kennebec"
"Chincoteague","VA",,"Accomack"
"Chino Hills","CA","Riverside","San Bernardino"
"Chino Valley","AZ","Prescott","Yavapai"
"Chino","CA","Riverside","San Bernardino"
"Chipley","FL",,"Washington"
"Chippewa Falls","WI","Eau Claire","Chippewa"
"Chippewa Township","PA","Pittsburgh","Beaver"
"Chisago City","MN","Minneapolis-St Paul","Chisago"
"Chocowinity","NC","Washington","Beaufort"
"Choctaw","OK","Oklahoma City","Oklahoma"
"Chowchilla","CA","Madera","Madera"
"Christiana","TN","Nashville","Rutherford"
"Christiansburg","VA","Blacksburg","Montgomery"
"Chubbuck","ID","Pocatello","Bannock"
"Chuckey","TN","Greeneville","Greene"
"Chula Vista","CA","San Diego","San Diego"
"Church Hill","TN","Kingsport","Hawkins"
"Cibolo","TX","San Antonio","Guadalupe"
"Cicero","IL","Chicago","Cook"
"Cicero","IN","Indianapolis","Hamilton"
"Cicero","NY","Syracuse","Onondaga"
"Cimarron Hills","CO","Colorado Springs","El Paso"
"Cimarron","CO",,"Gunnison"
"Cincinnati","OH","Cincinnati","Hamilton"
"Cinco Ranch","TX","Houston","Fort Bend"
"Cinnaminson","NJ","Philadelphia","Burlington"
"Circleville","OH","Columbus","Pickaway"
"Cisco","TX",,"Eastland"
"Citra","FL","Ocala","Marion"
"Citronelle","AL","Mobile","Mobile"
"Citrus Heights","CA","Sacramento","Sacramento"
"Citrus Park","FL","Tampa","Hillsborough"
"Citrus Ridge","FL","Orlando","Osceola"
"City","State","Metro","CountyName"
"Clackamas","OR","Portland","Clackamas"
"Clancy","MT","Helena","Jefferson"
"Clanton","AL","Birmingham","Chilton"
"Clare","MI",,"Clare"
"Claremont","CA","Los Angeles-Long Beach-Anaheim","Los Angeles"
"Claremont","NC","Hickory","Catawba"
"Claremont","NH","Claremont","Sullivan"
"Claremore","OK","Tulsa","Rogers"
"Clarence","NY","Buffalo","Erie"
"Clarendon Hills","IL","Chicago","Du Page"
"Clarion Township","PA",,"Clarion"
"Clark","NJ","New York","Union"
"Clarkdale","AZ","Prescott","Yavapai"
"Clarkesville","GA","Cornelia","Habersham"
"Clarksburg","MD","Washington","Montgomery"
"Clarksburg","WV","Clarksburg","Harrison"
"Clarkston","GA","Atlanta","Dekalb"
"Clarkston","MI","Detroit","Oakland"
"Clarkston","WA","Lewiston","Asotin"
"Clarkstown","NY","New York","Rockland"
"Clarksville","AR",,"Johnson"
"Clarksville","IN","Louisville/Jefferson County","Clark"
"Clarksville","MD","Baltimore","Howard"
"Clarksville","TN","Clarksville","Montgomery"
"Clarksville","VA",,"Mecklenburg"
"Clawson","MI","Detroit","Oakland"
"Claxton","GA",,"Evans"
"Clay Center","KS",,"Clay"
"Clay","AL","Birmingham","Jefferson"
"Clay","NY","Syracuse","Onondaga"
"Claymont","DE","Philadelphia","New Castle"
"Clayton","CA","San Francisco","Contra Costa"
"Clayton","DE","Dover","Kent"
"Clayton","GA",,"Rabun"
"Clayton","MO","St. Louis","Saint Louis"
"Clayton","NC","Raleigh","Johnston"
"Clayton","NJ","Philadelphia","Gloucester"
"Clayton","OH","Dayton","Montgomery"
"Cle Elum","WA","Ellensburg","Kittitas"
"Clear Lake","IA","Mason City","Cerro Gordo"
"Clear Lake","MN","Minneapolis-St Paul","Sherburne"
"Clearfield","UT","Ogden","Davis"
"Clearlake Oaks","CA","Clearlake","Lake"
"Clearlake","CA","Clearlake","Lake"
"Clearwater","FL","Tampa","Pinellas"
"Cleburne","TX","Dallas-Fort Worth","Johnson"
"Clemmons","NC","Winston-Salem","Forsyth"
"Clermont","FL","Orlando","Lake"
"Clermont","GA","Gainesville","Hall"
"Cleveland Heights","OH","Cleveland","Cuyahoga"
"Cleveland","GA",,"White"
"Cleveland","OH","Cleveland","Cuyahoga"
"Cleveland","OK","Tulsa","Pawnee"
"Cleveland","SC","Greenville","Greenville"
"Cleveland","TN","Cleveland","Bradley"
"Cleveland","TX","Houston","Liberty"
"Cleves","OH","Cincinnati","Hamilton"
"Clewiston","FL","Clewiston","Hendry"
"Cliffside Park","NJ","New York","Bergen"
"Clifton Forge","VA",,"Alleghany"
"Clifton Park","NY","Albany","Saratoga"
"Clifton","CO","Grand Junction","Mesa"
"Clifton","NJ","New York","Passaic"
"Clifton","TX",,"Bosque"
"Clifton","VA","Washington","Fairfax"
"Climax Springs","MO",,"Camden"
"Clinton Township","MI","Detroit","Macomb"
"Clinton Township","NJ","New York","Hunterdon"
"Clinton Township","PA",,"Wayne"
"Clinton","AR",,"Van Buren"
"Clinton","CT","Hartford","Middlesex"
"Clinton","IA","Clinton","Clinton"
"Clinton","IL","Bloomington","Dewitt"
"Clinton","MA","Worcester","Worcester"
"Clinton","MD","Washington","Prince Georges"
"Clinton","MI","Adrian","Lenawee"
"Clinton","MO",,"Henry"
"Clinton","MS","Jackson","Hinds"
"Clinton","NC",,"Sampson"
"Clinton","OK","Weatherford","Custer"
"Clinton","SC","Greenville","Laurens"
"Clinton","TN","Knoxville","Anderson"
"Clintonville","WI",,"Waupaca"
"Clive","IA","Des Moines","Polk"
"Cloquet","MN","Duluth","Carlton"
"Closter","NJ","New York","Bergen"
"Cloudcroft","NM","Alamogordo","Otero"
"Clover","SC","Charlotte","York"
"Cloverdale","OR",,"Tillamook"
"Cloverleaf","TX","Houston","Harris"
"Clovis","CA","Fresno","Fresno"
"Clovis","NM","Clovis","Curry"
"Clute","TX","Houston","Brazoria"
"Clyde","NC","Asheville","Haywood"
"Clyde","OH","Fremont","Sandusky"
"Clyde","TX","Abilene","Callahan"
"Coachella","CA","Riverside","Riverside"
"Coal City","IL","Chicago","Grundy"
"Coal Valley","IL","Davenport","Rock Island"
"Coalinga","CA","Fresno","Fresno"
"Coarsegold","CA","Madera","Madera"
"Cobleskill","NY","Albany","Schoharie"
"Cochran","GA",,"Bleckley"
"Cockeysville","MD","Baltimore","Baltimore"
"Cocoa Beach","FL","Melbourne","Brevard"
"Cocoa","FL","Melbourne","Brevard"
"Coconut Creek","FL","Miami-Fort Lauderdale","Broward"
"Cody","WY",,"Park"
"Coeburn","VA","Big Stone Gap","Wise"
"Coeur d'Alene","ID","Coeur d'Alene","Kootenai"
"Coffeyville","KS","Coffeyville","Montgomery"
"Cohasset","MA","Boston","Norfolk"
"Cohoes","NY","Albany","Albany"
"Colbert","GA","Athens","Madison"
"Colbert","WA","Spokane","Spokane"
"Colchester","NY",,"Delaware"
"Colchester","VT","Burlington","Chittenden"
"Cold Spring Harbor","NY","New York","Suffolk"
"Cold Spring","KY","Cincinnati","Campbell"
"Cold Spring","MN","St. Cloud","Stearns"
"Cold Springs","NV","Reno","Washoe"
"Coldspring","TX",,"San Jacinto"
"Coldstream","KY","Louisville/Jefferson County","Jefferson"
"Coldwater","MI","Coldwater","Branch"
"Colebrook","NH","Berlin","Coos"
"Colebrookdale Township","PA","Reading","Berks"
"Coleman","TX",,"Coleman"
"Colfax","CA","Sacramento","Placer"
"Colfax","WI","Menomonie","Dunn"
"College Park","GA","Atlanta","Fulton"
"College Park","MD","Washington","Prince Georges"
"College Place","WA","Walla Walla","Walla Walla"
"College Station","TX","College Station","Brazos"
"Collegedale","TN","Chattanooga","Hamilton"
"Colleyville","TX","Dallas-Fort Worth","Tarrant"
"Collierville","TN","Memphis","Shelby"
"Collingswood","NJ","Philadelphia","Camden"
"Collinsville","IL","St. Louis","Madison"
"Collinsville","OK","Tulsa","Tulsa"
"Collinsville","VA","Martinsville","Henry"
"Colmesneil","TX",,"Tyler"
"Coloma Township","MI","Niles","Berrien"
"Colon","MI","Sturgis","Saint Joseph"
"Colona","IL","Davenport","Henry"
"Colonia","NJ","New York","Middlesex"
"Colonial Beach","VA",,"Westmoreland"
"Colonial Heights","VA","Richmond","Colonial Heights City"
"Colorado City","TX",,"Mitchell"
"Colorado Springs","CO","Colorado Springs","El Paso"
"Colton","CA","Riverside","San Bernardino"
"Colts Neck","NJ","New York","Monmouth"
"Columbia City","IN","Fort Wayne","Whitley"
"Columbia Falls","MT","Kalispell","Flathead"
"Columbia Heights","MN","Minneapolis-St Paul","Anoka"
"Columbia","CT","Hartford","Tolland"
"Columbia","IL","St. Louis","Monroe"
"Columbia","KY",,"Adair"
"Columbia","MD","Baltimore","Howard"
"Columbia","MO","Columbia","Boone"
"Columbia","MS",,"Marion"
"Columbia","PA","Lancaster","Lancaster"
"Columbia","SC","Columbia","Richland"
"Columbia","TN","Nashville","Maury"
"Columbiana","AL","Birmingham","Shelby"
"Columbiana","OH","Salem","Columbiana"
"Columbiaville","MI","Detroit","Lapeer"
"Columbus","GA","Columbus","Muscogee"
"Columbus","IN","Columbus","Bartholomew"
"Columbus","KS",,"Cherokee"
"Columbus","MS","Columbus","Lowndes"
"Columbus","NC",,"Polk"
"Columbus","NE","Columbus","Platte"
"Columbus","OH","Columbus","Franklin"
"Columbus","TX",,"Colorado"
"Columbus","WI","Madison","Columbia"
"Colville","WA","Spokane","Stevens"
"Comanche","TX",,"Comanche"
"Comer","GA","Athens","Madison"
"Comfort","TX","San Antonio","Kendall"
"Commack","NY","New York","Suffolk"
"Commerce City","CO","Denver","Adams"
"Commerce Township","MI","Detroit","Oakland"
"Commerce","GA","Jefferson","Jackson"
"Compton","CA","Los Angeles-Long Beach-Anaheim","Los Angeles"
"Comstock Park","MI","Grand Rapids","Kent"
"Comstock Township","MI","Kalamazoo","Kalamazoo"
"Concord","CA","San Francisco","Contra Costa"
"Concord","MA","Boston","Middlesex"
"Concord","MO","St. Louis","Saint Louis"
"Concord","NC","Charlotte","Cabarrus"
"Concord","NH","Concord","Merrimack"
"Concord","NY","Buffalo","Erie"
"Concordia","KS",,"Cloud"
"Conifer","CO","Denver","Jefferson"
"Conley","GA","Atlanta","Dekalb"
"Conneaut Lakeshore","PA","Meadville","Crawford"
"Conneaut","OH","Ashtabula","Ashtabula"
"Connellsville Township","PA","Pittsburgh","Fayette"
"Connelly Springs","NC","Hickory","Burke"
"Connersville","IN","Connersville","Fayette"
"Conover","NC","Hickory","Catawba"
"Conover","WI",,"Vilas"
"Conowingo","MD","Philadelphia","Cecil"
"Conroe","TX","Houston","Montgomery"
"Conshohocken","PA","Philadelphia","Montgomery"
"Converse","TX","San Antonio","Bexar"
"Conway","AR","Little Rock","Faulkner"
"Conway","NH",,"Carroll"
"Conway","SC","Myrtle Beach","Horry"
"Conyers","GA","Atlanta","Rockdale"
"Cookeville","TN","Cookeville","Putnam"
"Cookson","OK","Tahlequah","Cherokee"
"Coolbaugh","PA","East Stroudsburg","Monroe"
"Coolidge","AZ","Phoenix","Pinal"
"Coolspring Township","PA","Youngstown","Mercer"
"Coon Rapids","MN","Minneapolis-St Paul","Anoka"
"Cooper City","FL","Miami-Fort Lauderdale","Broward"
"Cooperstown","NY","Oneonta","Otsego"
"Coos Bay","OR","Coos Bay","Coos"
"Copake","NY","Hudson","Columbia"
"Copiague","NY","New York","Suffolk"
"Copley","OH","Akron","Summit"
"Coppell","TX","Dallas-Fort Worth","Dallas"
"Copperas Cove","TX","Killeen","Coryell"
"Copperopolis","CA",,"Calaveras"
"Coquille","OR","Coos Bay","Coos"
"Coral Gables","FL","Miami-Fort Lauderdale","Miami-Dade"
"Coral Hills","MD","Washington","Prince Georges"
"Coral Springs","FL","Miami-Fort Lauderdale","Broward"
"Coral Terrace","FL","Miami-Fort Lauderdale","Miami-Dade"
"Coralville","IA","Iowa City","Johnson"
"Coram","NY","New York","Suffolk"
"Corbin","KY","London","Whitley"
"Cordele","GA","Cordele","Crisp"
"Corinth","MS","Corinth","Alcorn"
"Cornelia","GA","Cornelia","Habersham"
"Cornelius","NC","Charlotte","Mecklenburg"
"Cornelius","OR","Portland","Washington"
"Corning","CA","Red Bluff","Tehama"
"Cornville","AZ","Prescott","Yavapai"
"Cornwall","NY","New York","Orange"
"Corolla","NC","Virginia Beach","Currituck"
"Corona","CA","Riverside","Riverside"
"Coronado","CA","San Diego","San Diego"
"Corpus Christi","TX","Corpus Christi","Nueces"
"Corrales","NM","Albuquerque","Sandoval"
"Corry","PA","Erie","Erie"
"Corryton","TN","Knoxville","Knox"
"Corsicana","TX","Corsicana","Navarro"
"Cortez","CO",,"Montezuma"
"Cortland","IL","Chicago","DeKalb"
"Cortland","NY","Cortland","Cortland"
"Cortland","OH","Youngstown","Trumbull"
"Cortlandt Manor","NY","New York","Westchester"
"Corvallis","MT",,"Ravalli"
"Corvallis","OR","Corvallis","Benton"
"Corydon","IN","Louisville/Jefferson County","Harrison"
"Cosby","TN","Newport","Cocke"
"Coshocton","OH","Coshocton","Coshocton"
"Costa Mesa","CA","Los Angeles-Long Beach-Anaheim","Orange"
"Coto de Caza","CA","Los Angeles-Long Beach-Anaheim","Orange"
"Cotopaxi","CO","Canon City","Fremont"
"Cottage Grove","MN","Minneapolis-St Paul","Washington"
"Cottage Grove","OR","Eugene","Lane"
"Cottondale","AL","Tuscaloosa","Tuscaloosa"
"Cottonwood Heights","UT","Salt Lake City","Salt Lake"
"Cottonwood","AZ","Prescott","Yavapai"
"Cottonwood","CA","Red Bluff","Tehama"
"Coudersport","PA",,"Potter"
"Counce","TN",,"Hardin"
"Council Bluffs","IA","Omaha","Pottawattamie"
"Council Grove","KS",,"Morris"
"Country Club Hills","IL","Chicago","Cook"
"Country Club","FL","Miami-Fort Lauderdale","Miami-Dade"
"Coupeville","WA","Oak Harbor","Island"
"Coventry","CT","Hartford","Tolland"
"Coventry","RI","Providence","Kent"
"Covina","CA","Los Angeles-Long Beach-Anaheim","Los Angeles"
"Covington","GA","Atlanta","Newton"
"Covington","KY","Cincinnati","Kenton"
"Covington","LA","New Orleans","Saint Tammany"
"Covington","TN","Memphis","Tipton"
"Covington","VA",,"Alleghany"
"Covington","WA","Seattle","King"
"Coweta","OK","Tulsa","Wagoner"
"Coxs Creek","KY","Bardstown","Nelson"
"Craig Beach","OH","Youngstown","Mahoning"
"Craig","CO","Craig","Moffat"
"Cranberry Township","PA","Pittsburgh","Butler"
"Cranbury Township","NJ","New York","Middlesex"
"Crandon","WI",,"Forest"
"Crane Hill","AL","Cullman","Cullman"
"Crane","MO","Branson","Stone"
"Cranford","NJ","New York","Union"
"Cranston","RI","Providence","Providence"
"Crawfordsville","IN","Crawfordsville","Montgomery"
"Crawfordville","FL","Tallahassee","Wakulla"
"Creede","CO",,"Mineral"
"Creedmoor","NC","Oxford","Granville"
"Crescent City","CA","Crescent City","Del Norte"
"Crescent City","FL","Palatka","Putnam"
"Cresskill","NJ","New York","Bergen"
"Crest Hill","IL","Chicago","Will"
"Crested Butte","CO",,"Gunnison"
"Crestline","CA","Riverside","San Bernardino"
"Crestview","FL","Crestview-Fort Walton Beach-Destin","Okaloosa"
"Crestwood","IL","Chicago","Cook"
"Crestwood","KY","Louisville/Jefferson County","Oldham"
"Crestwood","MO","St. Louis","Saint Louis"
"Creswell","OR","Eugene","Lane"
"Crete","IL","Chicago","Will"
"Creve Coeur","IL","Peoria","Tazewell"
"Creve Coeur","MO","St. Louis","Saint Louis"
"Cripple Creek","CO","Colorado Springs","Teller"
"Crisfield","MD","Salisbury","Somerset"
"Crivitz","WI","Marinette","Marinette"
"Crockett","TX",,"Houston"
"Crofton","MD","Baltimore","Anne Arundel"
"Cromwell","CT","Hartford","Middlesex"
"Crosby","TX","Houston","Harris"
"Cross Junction","VA","Winchester","Frederick"
"Cross Lake","MN","Brainerd","Crow Wing"
"Cross Lanes","WV","Charleston","Kanawha"
"Crossett","AR",,"Ashley"
"Crossville","TN","Crossville","Cumberland"
"Croswell","MI",,"Sanilac"
"Croton-on-Hudson","NY","New York","Westchester"
"Crowley","LA","Lafayette","Acadia"
"Crowley","TX","Dallas-Fort Worth","Tarrant"
"Crown Point","IN","Chicago","Lake"
"Crownsville","MD","Baltimore","Anne Arundel"
"Croydon","PA","Philadelphia","Bucks"
"Crozet","VA","Charlottesville","Albemarle"
"Crumpler","NC",,"Ashe"
"Crystal City","MO","St. Louis","Jefferson"
"Crystal Falls","MI",,"Iron"
"Crystal Lake","IL","Chicago","McHenry"
"Crystal River","FL","Homosassa Springs","Citrus"
"Crystal Springs","MS","Jackson","Copiah"
"Cuba","MO",,"Crawford"
"Cudahy","WI","Milwaukee","Milwaukee"
"Cullman","AL","Cullman","Cullman"
"Culloden","WV","Huntington","Cabell"
"Cullowhee","NC","Cullowhee","Jackson"
"Culpeper","VA","Washington","Culpeper"
"Culver City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles"
"Culver","IN","Plymouth","Marshall"
"Cumberland Township","PA","Gettysburg","Adams"
"Cumberland","MD","Cumberland","Allegany"
"Cumberland","RI","Providence","Providence"
"Cumming","GA","Atlanta","Forsyth"
"Cumru Township","PA","Reading","Berks"
"Cupertino","CA","San Jose","Santa Clara"
"Cushing","OK","Stillwater","Payne"
"Custer","SD","Rapid City","Custer"
"Cutchogue","NY","New York","Suffolk"
"Cutler Bay","FL","Miami-Fort Lauderdale","Miami-Dade"
"Cuyahoga Falls","OH","Akron","Summit"
"Cynthiana","KY",,"Harrison"
"Cypress","CA","Los Angeles-Long Beach-Anaheim","Orange"
"Cypress","TX","Houston","Harris"
"Dacula","GA","Atlanta","Gwinnett"
"Dade City","FL","Tampa","Pasco"
"Dadeville","AL",,"Tallapoosa"
"Dagsboro","DE","Salisbury","Sussex"
"Dahlonega","GA",,"Lumpkin"
"Daleville","AL","Ozark","Dale"
"Daleville","VA","Roanoke","Botetourt"
"Dallas","GA","Atlanta","Paulding"
"Dallas","NC","Charlotte","Gaston"
"Dallas","OR","Salem","Polk"
"Dallas","TX","Dallas-Fort Worth","Dallas"
"Dalton","GA","Dalton","Whitfield"
"Dalton","MA","Pittsfield","Berkshire"
"Daly City","CA","San Francisco","San Mateo"
"Dalzell","SC","Sumter","Sumter"
"Damascus","MD","Washington","Montgomery"
"Damascus","OR","Portland","Clackamas"
"Dana Point","CA","Los Angeles-Long Beach-Anaheim","Orange"
"Danbury","CT","Stamford","Fairfield"
"Danbury","WI",,"Burnett"
"Dandridge","TN","Morristown","Jefferson"
"Dania Beach","FL","Miami-Fort Lauderdale","Broward"
"Daniels","WV","Beckley","Raleigh"
"Danielsville","GA","Athens","Madison"
"Dansville","NY","Rochester","Livingston"
"Danvers","MA","Boston","Essex"
"Danville","CA","San Francisco","Contra Costa"
"Danville","IL","Danville","Vermilion"
"Danville","IN","Indianapolis","Hendricks"
"Danville","KY","Danville","Boyle"
"Danville","PA","Bloomsburg","Montour"
"Danville","VA","Danville","Danville City"
"Daphne","AL","Daphne","Baldwin"
"Darby Township","PA","Philadelphia","Delaware"
"Darby","MT",,"Ravalli"
"Dardanelle","AR","Russellville","Yell"
"Darien","CT","Stamford","Fairfield"
"Darien","GA","Brunswick","McIntosh"
"Darien","IL","Chicago","Du Page"
"Darlington","SC","Florence","Darlington"
"Dartmouth","MA","Providence","Bristol"
"Dauphin Island","AL","Mobile","Mobile"
"Davenport","FL","Lakeland","Polk"
"Davenport","IA","Davenport","Scott"
"Davidson","NC","Charlotte","Mecklenburg"
"Davidsonville","MD","Baltimore","Anne Arundel"
"Davie","FL","Miami-Fort Lauderdale","Broward"
"Davis","CA","Sacramento","Yolo"
"Davis","IL","Rockford","Winnebago"
"Davis","WV",,"Tucker"
"Davison","MI","Flint","Genesee"
"Dawsonville","GA","Atlanta","Dawson"
"Day","NY","Albany","Saratoga"
"Dayton","KY","Cincinnati","Campbell"
"Dayton","MN","Minneapolis-St Paul","Hennepin"
"Dayton","NJ","New York","Middlesex"
"Dayton","NV","Fernley","Lyon"
"Dayton","OH","Dayton","Montgomery"
"Dayton","TN","Dayton","Rhea"
"Dayton","TX","Houston","Liberty"
"Dayton","WA","Walla Walla","Columbia"
"Daytona Beach","FL","Daytona Beach","Volusia"
"De Forest","WI","Madison","Dane"
"De Soto","MO","St. Louis","Jefferson"
"De Tour Village","MI","Sault Ste. Marie","Chippewa"
"De Witt","NY","Syracuse","Onondaga"
"DeMotte","IN","Chicago","Jasper"
"Deadwood","SD","Spearfish","Lawrence"
"Deale","MD","Baltimore","Anne Arundel"
"Dearborn Heights","MI","Detroit","Wayne"
"Dearborn","MI","Detroit","Wayne"
"Deatsville","AL","Montgomery","Elmore"
"Debary","FL","Daytona Beach","Volusia"
"Decatur","AL","Decatur","Morgan"
"Decatur","GA","Atlanta","Dekalb"
"Decatur","IL","Decatur","Macon"
"Decatur","IN","Decatur","Adams"
"Decatur","MI","Kalamazoo","Van Buren"
"Decatur","TX","Dallas-Fort Worth","Wise"
"Dedham","MA","Boston","Norfolk"
"Deep Gap","NC","Boone","Watauga"
"Deep River","CT","Hartford","Middlesex"
"Deer Park","NY","New York","Suffolk"
"Deer Park","OH","Cincinnati","Hamilton"
"Deer Park","TX","Houston","Harris"
"Deer Park","WA","Spokane","Spokane"
"Deer River","MN",,"Itasca"
"Deerfield Beach","FL","Miami-Fort Lauderdale","Broward"
"Deerfield","IL","Chicago","Lake"
"Deerpark","NY","New York","Orange"
"Deerwood","MN","Brainerd","Crow Wing"
"Defiance","OH","Defiance","Defiance"
"Defuniak Springs","FL","Crestview-Fort Walton Beach-Destin","Walton"
"Dekalb","IL","Chicago","DeKalb"
"Del City","OK","Oklahoma City","Oklahoma"
"Del Monte Forest","CA","Salinas","Monterey"
"Del Norte","CO",,"Rio Grande"
"Del Rio","TX","Del Rio","Val Verde"
"Deland","FL","Daytona Beach","Volusia"
"Delano","MN","Minneapolis-St Paul","Wright"
"Delaware Township","NJ","New York","Hunterdon"
"Delaware","OH","Columbus","Delaware"
"Delaware","PA","New York","Pike"
"Delmar","MD","Salisbury","Wicomico"
"Delran","NJ","Philadelphia","Burlington"
"Delray Beach","FL","Miami-Fort Lauderdale","Palm Beach"
"Delta","CO",,"Delta"
"Delta","OH","Toledo","Fulton"
"Deltaville","VA",,"Middlesex"
"Delton","MI","Grand Rapids","Barry"
"Deltona","FL","Daytona Beach","Volusia"
"Demarest","NJ","New York","Bergen"
"Deming","NM","Deming","Luna"
"Deming","WA","Bellingham","Whatcom"
"Demorest","GA","Cornelia","Habersham"
"Denham Springs","LA","Baton Rouge","Livingston"
"Denison","TX","Sherman","Grayson"
"Dennis","MA","Cape Cod","Barnstable"
"Denton","MD",,"Caroline"
"Denton","NC","Winston-Salem","Davidson"
"Denton","TX","Dallas-Fort Worth","Denton"
"Denver","CO","Denver","Denver"
"Denver","NC","Charlotte","Lincoln"
"Denver","PA","Lancaster","Lancaster"
"Denville","NJ","New York","Morris"
"Depew","NY","Buffalo","Erie"
"Depoe Bay","OR","Newport","Lincoln"
"Deptford Township","NJ","Philadelphia","Gloucester"
"Derby","CT","New Haven","New Haven"
"Derby","KS","Wichita","Sedgwick"
"Derby","VT",,"Orleans"
"Deridder","LA","De Ridder","Beauregard"
"Derry Township","PA","Pittsburgh","Westmoreland"
"Derry","NH","Boston","Rockingham"
"Derwood","MD","Washington","Montgomery"
"Des Moines","IA","Des Moines","Polk"
"Des Moines","WA","Seattle","King"
"Des Peres","MO","St. Louis","Saint Louis"
"Des Plaines","IL","Chicago","Cook"
"Desert Hot Springs","CA","Riverside","Riverside"
"Desoto","TX","Dallas-Fort Worth","Dallas"
"Destin","FL","Crestview-Fort Walton Beach-Destin","Okaloosa"
"Detroit Lakes","MN",,"Becker"
"Detroit","MI","Detroit","Wayne"
"Devils Lake","ND",,"Ramsey"
"Dewey","OK","Bartlesville","Washington"
"Dewey-Humboldt","AZ","Prescott","Yavapai"
"Dewitt Township","MI","Lansing","Clinton"
"Dexter","MI","Ann Arbor","Washtenaw"
"Dexter","MO",,"Stoddard"
"Diamond Bar","CA","Los Angeles-Long Beach-Anaheim","Los Angeles"
"Diamondhead","MS","Gulfport","Hancock"
"Diberville","MS","Gulfport","Harrison"
"Dickinson","ND","Dickinson","Stark"
"Dickinson","TX","Houston","Galveston"
"Dickson","TN","Nashville","Dickson"
"Dighton","MA","Providence","Bristol"
"Dillon","MT",,"Beaverhead"
"Dillon","SC",,"Dillon"
"Dingman Township","PA","New York","Pike"
"Discovery Bay","CA","San Francisco","Contra Costa"
"Disputanta","VA","Richmond","Prince George"
"District Heights","MD","Washington","Prince Georges"
"Divide","CO","Colorado Springs","Teller"
"Dixon","CA","Vallejo","Solano"
"Dixon","IL","Dixon","Lee"
"Dixon","MO","Fort Leonard Wood","Pulaski"
"Dobbs Ferry","NY","New York","Westchester"
"Doctor Phillips","FL","Orlando","Orange"
"Dodge City","KS","Dodge City","Ford"
"Dodgeville","WI","Madison","Iowa"
"Dolores","CO",,"Montezuma"
"Donalsonville","GA",,"Seminole"
"Donna","TX","McAllen","Hidalgo"
"Donnelly","ID",,"Valley"
"Donora","PA","Pittsburgh","Washington"
"Doral","FL","Miami-Fort Lauderdale","Miami-Dade"
"Doraville","GA","Atlanta","Dekalb"
"Dorr","MI","Holland","Allegan"
"Dorset","VT","Bennington","Bennington"
"Dothan","AL","Dothan","Houston"
"Douglas","AZ","Sierra Vista","Cochise"
"Douglas","GA","Douglas","Coffee"
"Douglas","MA","Worcester","Worcester"
"Douglas","MI","Holland","Allegan"
"Douglas","WY",,"Converse"
"Douglasville","GA","Atlanta","Douglas"
"Dover","AR","Russellville","Pope"
"Dover","DE","Dover","Kent"
"Dover","FL","Tampa","Hillsborough"
"Dover","NH","Boston","Strafford"
"Dover","NJ","New York","Morris"
"Dover","NY","New York","Dutchess"
"Dover","OH","New Philadelphia","Tuscarawas"
"Dover","TN",,"Stewart"
"Dover","VT",,"Windham"
"Downers Grove","IL","Chicago","Du Page"
"Downey","CA","Los Angeles-Long Beach-Anaheim","Los Angeles"
"Downingtown","PA","Philadelphia","Chester"
"Doylestown Township","PA","Philadelphia","Bucks"
"Dracut","MA","Boston","Middlesex"
"Draper","UT","Salt Lake City","Salt Lake"
"Dreher Township","PA",,"Wayne"
"Dresden","TN","Martin","Weakley"
"Drexel Hill","PA","Philadelphia","Delaware"
"Driftwood","TX","Austin","Hays"
"Driggs","ID","Jackson","Teton"
"Dripping Springs","TX","Austin","Hays"
"Dry Ridge","KY","Cincinnati","Grant"
"Dry Run","OH","Cincinnati","Hamilton"
"Du Quoin","IL",,"Perry"
"Duarte","CA","Los Angeles-Long Beach-Anaheim","Los Angeles"
"Dublin","CA","San Francisco","Alameda"
"Dublin","GA","Dublin","Laurens"
"Dublin","OH","Columbus","Franklin"
"Dubois","WY","Riverton","Fremont"
"Dubuque","IA","Dubuque","Dubuque"
"Dudley","MA","Worcester","Worcester"
"Dudley","NC","Goldsboro","Wayne"
"Duluth","GA","Atlanta","Gwinnett"
"Duluth","MN","Duluth","Saint Louis"
"Dumfries","VA","Washington","Prince William"
"Dumont","NJ","New York","Bergen"
"Dunbar","WV","Charleston","Kanawha"
"Duncan","OK","Duncan","Stephens"
"Duncan","SC","Spartanburg","Spartanburg"
"Duncanville","TX","Dallas-Fort Worth","Dallas"
"Dundalk","MD","Baltimore","Baltimore"
"Dundee","MI","Monroe","Monroe"
"Dunedin","FL","Tampa","Pinellas"
"Dunkirk","MD","Washington","Calvert"
"Dunlap","IL","Peoria","Peoria"
"Dunlap","TN","Chattanooga","Sequatchie"
"Dunmore","PA","Scranton","Lackawanna"
"Dunn","NC","Dunn","Harnett"
"Dunnellon","FL","Ocala","Marion"
"Dunwoody","GA","Atlanta","Dekalb"
"Dupont","WA","Seattle","Pierce"
"Durand","MI","Owosso","Shiawassee"
"Durand","WI",,"Pepin"
"Durango","CO","Durango","La Plata"
"Durant","OK","Durant","Bryan"
